Variable,Index,Value
P_gen,"(2, 1, 7)",400.0
P_gen,"(2, 1, 8)",400.0
P_gen,"(2, 1, 9)",400.0
P_gen,"(2, 1, 10)",400.0
P_gen,"(2, 1, 11)",400.0
P_gen,"(2, 1, 12)",400.0
P_gen,"(2, 1, 13)",400.0
P_gen,"(2, 1, 14)",400.0
P_gen,"(2, 1, 15)",400.0
P_gen,"(2, 1, 16)",400.0
P_gen,"(2, 1, 17)",400.0
P_gen,"(2, 1, 18)",400.0
P_gen,"(2, 1, 19)",400.0
P_gen,"(2, 1, 20)",400.0
P_gen,"(2, 1, 21)",400.0
P_gen,"(2, 1, 22)",400.0
P_gen,"(2, 1, 23)",400.0
P_gen,"(2, 1, 24)",400.0
P_gen,"(2, 1, 25)",400.0
P_gen,"(2, 1, 26)",400.0
P_gen,"(2, 1, 27)",400.0
P_gen,"(2, 1, 28)",400.0
P_gen,"(2, 1, 29)",400.0
P_gen,"(2, 1, 30)",400.0
P_gen,"(2, 1, 31)",400.0
P_gen,"(2, 1, 32)",400.0
P_gen,"(2, 1, 33)",400.0
P_gen,"(2, 1, 34)",400.0
P_gen,"(2, 1, 35)",400.0
P_gen,"(2, 1, 36)",400.0
P_gen,"(2, 1, 37)",400.0
P_gen,"(2, 1, 38)",400.0
P_gen,"(2, 1, 39)",400.0
P_gen,"(2, 1, 40)",400.0
P_gen,"(2, 1, 41)",400.0
P_gen,"(2, 1, 42)",400.0
P_gen,"(2, 1, 43)",400.0
P_gen,"(2, 1, 44)",400.0
P_gen,"(2, 1, 45)",400.0
P_gen,"(2, 1, 46)",400.0
P_gen,"(2, 1, 47)",400.0
P_gen,"(2, 1, 48)",400.0
P_gen,"(2, 1, 49)",400.0
P_gen,"(2, 1, 50)",400.0
P_gen,"(2, 1, 51)",400.0
P_gen,"(2, 1, 52)",400.0
P_gen,"(2, 1, 53)",400.0
P_gen,"(2, 1, 54)",400.0
P_gen,"(2, 1, 55)",400.0
P_gen,"(2, 1, 56)",400.0
P_gen,"(2, 1, 57)",400.0
P_gen,"(2, 1, 58)",400.0
P_gen,"(2, 1, 59)",400.0
P_gen,"(2, 1, 60)",400.0
P_gen,"(2, 1, 61)",400.0
P_gen,"(2, 1, 62)",400.0
P_gen,"(2, 1, 63)",400.0
P_gen,"(2, 1, 64)",400.0
P_gen,"(2, 1, 65)",400.0
P_gen,"(2, 1, 66)",400.0
P_gen,"(2, 1, 67)",400.0
P_gen,"(2, 1, 68)",400.0
P_gen,"(2, 1, 69)",400.0
P_gen,"(2, 1, 70)",400.0
P_gen,"(2, 1, 71)",400.0
P_gen,"(2, 1, 72)",400.0
P_gen,"(2, 1, 73)",400.0
P_gen,"(2, 1, 74)",400.0
P_gen,"(2, 1, 75)",400.0
P_gen,"(2, 1, 76)",400.0
P_gen,"(2, 1, 77)",400.0
P_gen,"(2, 1, 78)",400.0
P_gen,"(2, 1, 79)",400.0
P_gen,"(2, 1, 80)",400.0
P_gen,"(2, 1, 81)",400.0
P_gen,"(2, 1, 82)",400.0
P_gen,"(2, 1, 83)",400.0
P_gen,"(2, 1, 84)",400.0
P_gen,"(2, 1, 85)",400.0
P_gen,"(2, 1, 86)",400.0
P_gen,"(2, 1, 87)",400.0
P_gen,"(2, 1, 88)",400.0
P_gen,"(2, 1, 89)",400.0
P_gen,"(2, 1, 90)",400.0
P_gen,"(2, 1, 91)",400.0
P_gen,"(2, 1, 92)",400.0
P_gen,"(2, 1, 93)",400.0
P_gen,"(2, 1, 94)",400.0
P_gen,"(2, 1, 95)",400.0
P_gen,"(2, 1, 96)",400.0
P_gen,"(2, 1, 97)",400.0
P_gen,"(2, 1, 98)",400.0
P_gen,"(2, 1, 99)",400.0
P_gen,"(2, 1, 100)",400.0
P_gen,"(2, 1, 101)",400.0
P_gen,"(2, 1, 102)",400.0
P_gen,"(2, 1, 103)",400.0
P_gen,"(2, 1, 104)",400.0
P_gen,"(2, 1, 105)",400.0
P_gen,"(2, 1, 106)",400.0
P_gen,"(2, 1, 107)",400.0
P_gen,"(2, 1, 108)",400.0
P_gen,"(2, 1, 109)",400.0
P_gen,"(2, 1, 110)",400.0
P_gen,"(2, 1, 111)",400.0
P_gen,"(2, 1, 112)",400.0
P_gen,"(2, 1, 113)",400.0
P_gen,"(2, 1, 114)",400.0
P_gen,"(2, 1, 115)",400.0
P_gen,"(2, 1, 116)",400.0
P_gen,"(2, 1, 117)",400.0
P_gen,"(2, 1, 118)",400.0
P_gen,"(2, 1, 119)",400.0
P_gen,"(2, 1, 120)",400.0
P_gen,"(2, 1, 121)",400.0
P_gen,"(2, 1, 122)",400.0
P_gen,"(2, 1, 123)",400.0
P_gen,"(2, 1, 124)",400.0
P_gen,"(2, 1, 125)",400.0
P_gen,"(2, 1, 126)",400.0
P_gen,"(2, 1, 127)",400.0
P_gen,"(2, 1, 128)",400.0
P_gen,"(2, 1, 129)",400.0
P_gen,"(2, 1, 130)",400.0
P_gen,"(2, 1, 131)",400.0
P_gen,"(2, 1, 132)",400.0
P_gen,"(2, 1, 133)",400.0
P_gen,"(2, 1, 134)",400.0
P_gen,"(2, 1, 135)",400.0
P_gen,"(2, 1, 136)",400.0
P_gen,"(2, 1, 137)",400.0
P_gen,"(2, 2, 1)",6.20167760758568
P_gen,"(2, 2, 2)",119.46754194018965
P_gen,"(2, 2, 3)",300.0
P_gen,"(2, 2, 4)",300.0
P_gen,"(2, 2, 5)",300.0
P_gen,"(2, 2, 6)",300.0
P_gen,"(2, 2, 7)",300.0
P_gen,"(2, 2, 8)",300.0
P_gen,"(2, 2, 9)",300.0
P_gen,"(2, 2, 10)",300.0
P_gen,"(2, 2, 11)",300.0
P_gen,"(2, 2, 12)",300.0
P_gen,"(2, 2, 13)",0.0
P_gen,"(2, 2, 14)",0.0
P_gen,"(2, 2, 15)",300.0
P_gen,"(2, 2, 16)",300.0
P_gen,"(2, 2, 17)",300.0
P_gen,"(2, 2, 18)",300.0
P_gen,"(2, 2, 19)",300.0
P_gen,"(2, 2, 20)",0.0
P_gen,"(2, 2, 21)",300.0
P_gen,"(2, 2, 22)",300.0
P_gen,"(2, 2, 23)",300.0
P_gen,"(2, 2, 24)",300.0
P_gen,"(2, 2, 25)",300.0
P_gen,"(2, 2, 26)",300.0
P_gen,"(2, 2, 27)",300.0
P_gen,"(2, 2, 28)",300.0
P_gen,"(2, 2, 29)",300.0
P_gen,"(2, 2, 30)",300.0
P_gen,"(2, 2, 31)",300.0
P_gen,"(2, 2, 32)",300.0
P_gen,"(2, 2, 33)",300.0
P_gen,"(2, 2, 34)",300.0
P_gen,"(2, 2, 35)",300.0
P_gen,"(2, 2, 36)",0.0
P_gen,"(2, 2, 37)",0.0
P_gen,"(2, 2, 38)",0.0
P_gen,"(2, 2, 39)",0.0
P_gen,"(2, 2, 40)",300.0
P_gen,"(2, 2, 41)",300.0
P_gen,"(2, 2, 42)",300.0
P_gen,"(2, 2, 43)",300.0
P_gen,"(2, 2, 44)",300.0
P_gen,"(2, 2, 45)",300.0
P_gen,"(2, 2, 46)",300.0
P_gen,"(2, 2, 47)",300.0
P_gen,"(2, 2, 48)",300.0
P_gen,"(2, 2, 49)",300.0
P_gen,"(2, 2, 50)",109.59883296863607
P_gen,"(2, 2, 51)",203.20204230488713
P_gen,"(2, 2, 52)",300.0
P_gen,"(2, 2, 53)",300.0
P_gen,"(2, 2, 54)",300.0
P_gen,"(2, 2, 55)",165.94517383904702
P_gen,"(2, 2, 56)",39.994529540481295
P_gen,"(2, 2, 57)",0.0
P_gen,"(2, 2, 58)",0.0
P_gen,"(2, 2, 59)",0.0
P_gen,"(2, 2, 60)",0.0
P_gen,"(2, 2, 61)",0.0
P_gen,"(2, 2, 62)",0.0
P_gen,"(2, 2, 63)",30.99805494772656
P_gen,"(2, 2, 64)",153.98310235837573
P_gen,"(2, 2, 65)",300.0
P_gen,"(2, 2, 66)",300.0
P_gen,"(2, 2, 67)",300.0
P_gen,"(2, 2, 68)",300.0
P_gen,"(2, 2, 69)",300.0
P_gen,"(2, 2, 70)",300.0
P_gen,"(2, 2, 71)",300.0
P_gen,"(2, 2, 72)",300.0
P_gen,"(2, 2, 73)",300.0
P_gen,"(2, 2, 74)",300.0
P_gen,"(2, 2, 75)",300.0
P_gen,"(2, 2, 76)",300.0
P_gen,"(2, 2, 77)",300.0
P_gen,"(2, 2, 78)",300.0
P_gen,"(2, 2, 79)",195.85035254072437
P_gen,"(2, 2, 80)",67.80634573304157
P_gen,"(2, 2, 81)",0.0
P_gen,"(2, 2, 82)",0.0
P_gen,"(2, 2, 83)",0.0
P_gen,"(2, 2, 84)",0.0
P_gen,"(2, 2, 85)",0.0
P_gen,"(2, 2, 86)",0.0
P_gen,"(2, 2, 87)",41.464867493313704
P_gen,"(2, 2, 88)",167.68964259664472
P_gen,"(2, 2, 89)",300.0
P_gen,"(2, 2, 90)",300.0
P_gen,"(2, 2, 91)",177.73279844395816
P_gen,"(2, 2, 92)",155.9020179917335
P_gen,"(2, 2, 93)",149.74653537563842
P_gen,"(2, 2, 94)",136.61317772915135
P_gen,"(2, 2, 95)",145.6096523219062
P_gen,"(2, 2, 96)",184.06272793581314
P_gen,"(2, 2, 97)",300.0
P_gen,"(2, 2, 98)",300.0
P_gen,"(2, 2, 99)",300.0
P_gen,"(2, 2, 100)",300.0
P_gen,"(2, 2, 101)",300.0
P_gen,"(2, 2, 102)",300.0
P_gen,"(2, 2, 103)",300.0
P_gen,"(2, 2, 104)",101.15061998541215
P_gen,"(2, 2, 105)",31.272185752491964
P_gen,"(2, 2, 106)",0.0
P_gen,"(2, 2, 107)",0.0
P_gen,"(2, 2, 108)",0.0
P_gen,"(2, 2, 109)",0.0
P_gen,"(2, 2, 110)",0.0
P_gen,"(2, 2, 111)",40.642475079017714
P_gen,"(2, 2, 112)",178.72963773401415
P_gen,"(2, 2, 113)",300.0
P_gen,"(2, 2, 114)",300.0
P_gen,"(2, 2, 115)",300.0
P_gen,"(2, 2, 116)",300.0
P_gen,"(2, 2, 117)",300.0
P_gen,"(2, 2, 118)",195.62606370046197
P_gen,"(2, 2, 119)",181.49586676391922
P_gen,"(2, 2, 120)",171.80160466812566
P_gen,"(2, 2, 121)",203.2768052516411
P_gen,"(2, 2, 122)",300.0
P_gen,"(2, 2, 123)",300.0
P_gen,"(2, 2, 124)",300.0
P_gen,"(2, 2, 125)",300.0
P_gen,"(2, 2, 126)",300.0
P_gen,"(2, 2, 127)",185.33369803063476
P_gen,"(2, 2, 128)",66.41077072696329
P_gen,"(2, 2, 129)",0.0
P_gen,"(2, 2, 130)",0.0
P_gen,"(2, 2, 131)",0.0
P_gen,"(2, 2, 132)",0.0
P_gen,"(2, 2, 133)",0.0
P_gen,"(2, 2, 134)",0.0
P_gen,"(2, 2, 135)",0.0
P_gen,"(2, 2, 136)",109.05057135910528
P_gen,"(2, 2, 137)",196.996717724289
P_gen,"(2, 3, 1)",0.0
P_gen,"(2, 3, 2)",0.0
P_gen,"(2, 3, 3)",0.0
P_gen,"(2, 3, 4)",0.0
P_gen,"(2, 3, 5)",0.0
P_gen,"(2, 3, 6)",0.0
P_gen,"(2, 3, 7)",0.0
P_gen,"(2, 3, 8)",0.0
P_gen,"(2, 3, 9)",0.0
P_gen,"(2, 3, 10)",0.0
P_gen,"(2, 3, 11)",0.0
P_gen,"(2, 3, 12)",0.0
P_gen,"(2, 3, 13)",0.0
P_gen,"(2, 3, 14)",0.0
P_gen,"(2, 3, 15)",0.0
P_gen,"(2, 3, 16)",0.0
P_gen,"(2, 3, 17)",0.0
P_gen,"(2, 3, 18)",0.0
P_gen,"(2, 3, 19)",0.0
P_gen,"(2, 3, 20)",0.0
P_gen,"(2, 3, 21)",0.0
P_gen,"(2, 3, 22)",0.0
P_gen,"(2, 3, 23)",0.0
P_gen,"(2, 3, 24)",0.0
P_gen,"(2, 3, 25)",0.0
P_gen,"(2, 3, 26)",0.0
P_gen,"(2, 3, 27)",0.0
P_gen,"(2, 3, 28)",0.0
P_gen,"(2, 3, 29)",0.0
P_gen,"(2, 3, 30)",0.0
P_gen,"(2, 3, 31)",0.0
P_gen,"(2, 3, 32)",0.0
P_gen,"(2, 3, 33)",0.0
P_gen,"(2, 3, 34)",0.0
P_gen,"(2, 3, 35)",0.0
P_gen,"(2, 3, 36)",0.0
P_gen,"(2, 3, 37)",0.0
P_gen,"(2, 3, 38)",0.0
P_gen,"(2, 3, 39)",0.0
P_gen,"(2, 3, 40)",0.0
P_gen,"(2, 3, 41)",0.0
P_gen,"(2, 3, 42)",0.0
P_gen,"(2, 3, 43)",0.0
P_gen,"(2, 3, 44)",0.0
P_gen,"(2, 3, 45)",0.0
P_gen,"(2, 3, 46)",0.0
P_gen,"(2, 3, 47)",0.0
P_gen,"(2, 3, 48)",0.0
P_gen,"(2, 3, 49)",0.0
P_gen,"(2, 3, 50)",0.0
P_gen,"(2, 3, 51)",0.0
P_gen,"(2, 3, 52)",0.0
P_gen,"(2, 3, 53)",0.0
P_gen,"(2, 3, 54)",0.0
P_gen,"(2, 3, 55)",0.0
P_gen,"(2, 3, 56)",0.0
P_gen,"(2, 3, 57)",0.0
P_gen,"(2, 3, 58)",0.0
P_gen,"(2, 3, 59)",0.0
P_gen,"(2, 3, 60)",0.0
P_gen,"(2, 3, 61)",0.0
P_gen,"(2, 3, 62)",0.0
P_gen,"(2, 3, 63)",0.0
P_gen,"(2, 3, 64)",0.0
P_gen,"(2, 3, 65)",0.0
P_gen,"(2, 3, 66)",22.57354728908335
P_gen,"(2, 3, 67)",20.7543155847313
P_gen,"(2, 3, 68)",37.05263797714564
P_gen,"(2, 3, 69)",73.61171893994661
P_gen,"(2, 3, 70)",64.14174568441545
P_gen,"(2, 3, 71)",44.57877461706778
P_gen,"(2, 3, 72)",42.884147823972796
P_gen,"(2, 3, 73)",54.57208849987841
P_gen,"(2, 3, 74)",74.0602966204716
P_gen,"(2, 3, 75)",80.93848772185761
P_gen,"(2, 3, 76)",81.86056406515931
P_gen,"(2, 3, 77)",41.164600048626355
P_gen,"(2, 3, 78)",0.0
P_gen,"(2, 3, 79)",0.0
P_gen,"(2, 3, 80)",0.0
P_gen,"(2, 3, 81)",0.0
P_gen,"(2, 3, 82)",0.0
P_gen,"(2, 3, 83)",0.0
P_gen,"(2, 3, 84)",0.0
P_gen,"(2, 3, 85)",0.0
P_gen,"(2, 3, 86)",0.0
P_gen,"(2, 3, 87)",0.0
P_gen,"(2, 3, 88)",0.0
P_gen,"(2, 3, 89)",0.0
P_gen,"(2, 3, 90)",0.0
P_gen,"(2, 3, 91)",0.0
P_gen,"(2, 3, 92)",0.0
P_gen,"(2, 3, 93)",0.0
P_gen,"(2, 3, 94)",0.0
P_gen,"(2, 3, 95)",0.0
P_gen,"(2, 3, 96)",0.0
P_gen,"(2, 3, 97)",0.0
P_gen,"(2, 3, 98)",47.24531971796729
P_gen,"(2, 3, 99)",85.32458059810358
P_gen,"(2, 3, 100)",71.64296134208605
P_gen,"(2, 3, 101)",43.58193532701172
P_gen,"(2, 3, 102)",16.318380743982544
P_gen,"(2, 3, 103)",0.0
P_gen,"(2, 3, 104)",0.0
P_gen,"(2, 3, 105)",0.0
P_gen,"(2, 3, 106)",0.0
P_gen,"(2, 3, 107)",0.0
P_gen,"(2, 3, 108)",0.0
P_gen,"(2, 3, 109)",0.0
P_gen,"(2, 3, 110)",0.0
P_gen,"(2, 3, 111)",0.0
P_gen,"(2, 3, 112)",0.0
P_gen,"(2, 3, 113)",0.0
P_gen,"(2, 3, 114)",0.0
P_gen,"(2, 3, 115)",0.0
P_gen,"(2, 3, 116)",0.0
P_gen,"(2, 3, 117)",0.0
P_gen,"(2, 3, 118)",0.0
P_gen,"(2, 3, 119)",0.0
P_gen,"(2, 3, 120)",0.0
P_gen,"(2, 3, 121)",0.0
P_gen,"(2, 3, 122)",0.0
P_gen,"(2, 3, 123)",16.866642353513143
P_gen,"(2, 3, 124)",29.725869195234637
P_gen,"(2, 3, 125)",21.850838803792726
P_gen,"(2, 3, 126)",0.0
P_gen,"(2, 3, 127)",0.0
P_gen,"(2, 3, 128)",0.0
P_gen,"(2, 3, 129)",0.0
P_gen,"(2, 3, 130)",0.0
P_gen,"(2, 3, 131)",0.0
P_gen,"(2, 3, 132)",0.0
P_gen,"(2, 3, 133)",0.0
P_gen,"(2, 3, 134)",0.0
P_gen,"(2, 3, 135)",0.0
P_gen,"(2, 3, 136)",0.0
P_gen,"(2, 3, 137)",0.0
P_gen,"(2, 4, 1)",0.0
P_gen,"(2, 4, 2)",0.0
P_gen,"(2, 4, 3)",0.0
P_gen,"(2, 4, 4)",0.0
P_gen,"(2, 4, 5)",0.0
P_gen,"(2, 4, 6)",0.0
P_gen,"(2, 4, 7)",0.0
P_gen,"(2, 4, 8)",0.0
P_gen,"(2, 4, 9)",0.0
P_gen,"(2, 4, 10)",0.0
P_gen,"(2, 4, 11)",0.0
P_gen,"(2, 4, 12)",0.0
P_gen,"(2, 4, 13)",0.0
P_gen,"(2, 4, 14)",0.0
P_gen,"(2, 4, 15)",0.0
P_gen,"(2, 4, 16)",0.0
P_gen,"(2, 4, 17)",0.0
P_gen,"(2, 4, 18)",0.0
P_gen,"(2, 4, 19)",0.0
P_gen,"(2, 4, 20)",0.0
P_gen,"(2, 4, 21)",0.0
P_gen,"(2, 4, 22)",0.0
P_gen,"(2, 4, 23)",0.0
P_gen,"(2, 4, 24)",0.0
P_gen,"(2, 4, 25)",0.0
P_gen,"(2, 4, 26)",0.0
P_gen,"(2, 4, 27)",0.0
P_gen,"(2, 4, 28)",0.0
P_gen,"(2, 4, 29)",0.0
P_gen,"(2, 4, 30)",0.0
P_gen,"(2, 4, 31)",0.0
P_gen,"(2, 4, 32)",0.0
P_gen,"(2, 4, 33)",0.0
P_gen,"(2, 4, 34)",0.0
P_gen,"(2, 4, 35)",0.0
P_gen,"(2, 4, 36)",0.0
P_gen,"(2, 4, 37)",0.0
P_gen,"(2, 4, 38)",0.0
P_gen,"(2, 4, 39)",0.0
P_gen,"(2, 4, 40)",0.0
P_gen,"(2, 4, 41)",0.0
P_gen,"(2, 4, 42)",0.0
P_gen,"(2, 4, 43)",0.0
P_gen,"(2, 4, 44)",0.0
P_gen,"(2, 4, 45)",0.0
P_gen,"(2, 4, 46)",0.0
P_gen,"(2, 4, 47)",0.0
P_gen,"(2, 4, 48)",0.0
P_gen,"(2, 4, 49)",0.0
P_gen,"(2, 4, 50)",0.0
P_gen,"(2, 4, 51)",0.0
P_gen,"(2, 4, 52)",0.0
P_gen,"(2, 4, 53)",0.0
P_gen,"(2, 4, 54)",0.0
P_gen,"(2, 4, 55)",0.0
P_gen,"(2, 4, 56)",0.0
P_gen,"(2, 4, 57)",0.0
P_gen,"(2, 4, 58)",0.0
P_gen,"(2, 4, 59)",0.0
P_gen,"(2, 4, 60)",0.0
P_gen,"(2, 4, 61)",0.0
P_gen,"(2, 4, 62)",0.0
P_gen,"(2, 4, 63)",0.0
P_gen,"(2, 4, 64)",0.0
P_gen,"(2, 4, 65)",0.0
P_gen,"(2, 4, 66)",0.0
P_gen,"(2, 4, 67)",0.0
P_gen,"(2, 4, 68)",0.0
P_gen,"(2, 4, 69)",0.0
P_gen,"(2, 4, 70)",0.0
P_gen,"(2, 4, 71)",0.0
P_gen,"(2, 4, 72)",0.0
P_gen,"(2, 4, 73)",0.0
P_gen,"(2, 4, 74)",0.0
P_gen,"(2, 4, 75)",0.0
P_gen,"(2, 4, 76)",0.0
P_gen,"(2, 4, 77)",0.0
P_gen,"(2, 4, 78)",0.0
P_gen,"(2, 4, 79)",0.0
P_gen,"(2, 4, 80)",0.0
P_gen,"(2, 4, 81)",0.0
P_gen,"(2, 4, 82)",0.0
P_gen,"(2, 4, 83)",0.0
P_gen,"(2, 4, 84)",0.0
P_gen,"(2, 4, 85)",0.0
P_gen,"(2, 4, 86)",0.0
P_gen,"(2, 4, 87)",0.0
P_gen,"(2, 4, 88)",0.0
P_gen,"(2, 4, 89)",0.0
P_gen,"(2, 4, 90)",0.0
P_gen,"(2, 4, 91)",0.0
P_gen,"(2, 4, 92)",0.0
P_gen,"(2, 4, 93)",0.0
P_gen,"(2, 4, 94)",0.0
P_gen,"(2, 4, 95)",0.0
P_gen,"(2, 4, 96)",0.0
P_gen,"(2, 4, 97)",0.0
P_gen,"(2, 4, 98)",0.0
P_gen,"(2, 4, 99)",0.0
P_gen,"(2, 4, 100)",0.0
P_gen,"(2, 4, 101)",0.0
P_gen,"(2, 4, 102)",0.0
P_gen,"(2, 4, 103)",0.0
P_gen,"(2, 4, 104)",0.0
P_gen,"(2, 4, 105)",0.0
P_gen,"(2, 4, 106)",0.0
P_gen,"(2, 4, 107)",0.0
P_gen,"(2, 4, 108)",0.0
P_gen,"(2, 4, 109)",0.0
P_gen,"(2, 4, 110)",0.0
P_gen,"(2, 4, 111)",0.0
P_gen,"(2, 4, 112)",0.0
P_gen,"(2, 4, 113)",0.0
P_gen,"(2, 4, 114)",0.0
P_gen,"(2, 4, 115)",0.0
P_gen,"(2, 4, 116)",0.0
P_gen,"(2, 4, 117)",0.0
P_gen,"(2, 4, 118)",0.0
P_gen,"(2, 4, 119)",0.0
P_gen,"(2, 4, 120)",0.0
P_gen,"(2, 4, 121)",0.0
P_gen,"(2, 4, 122)",0.0
P_gen,"(2, 4, 123)",0.0
P_gen,"(2, 4, 124)",0.0
P_gen,"(2, 4, 125)",0.0
P_gen,"(2, 4, 126)",0.0
P_gen,"(2, 4, 127)",0.0
P_gen,"(2, 4, 128)",0.0
P_gen,"(2, 4, 129)",0.0
P_gen,"(2, 4, 130)",0.0
P_gen,"(2, 4, 131)",0.0
P_gen,"(2, 4, 132)",0.0
P_gen,"(2, 4, 133)",0.0
P_gen,"(2, 4, 134)",0.0
P_gen,"(2, 4, 135)",0.0
P_gen,"(2, 4, 136)",0.0
P_gen,"(2, 4, 137)",0.0
P_gen,"(2, 5, 1)",500.0
P_gen,"(2, 5, 2)",500.0
P_gen,"(2, 5, 3)",404.7969851689765
P_gen,"(2, 5, 4)",435.7986870897156
P_gen,"(2, 5, 5)",434.7769268174082
P_gen,"(2, 5, 6)",425.55616338439114
P_gen,"(2, 5, 7)",351.6405300267444
P_gen,"(2, 5, 8)",251.10928762460492
P_gen,"(2, 5, 9)",186.38949671772446
P_gen,"(2, 5, 10)",154.0420617554097
P_gen,"(2, 5, 11)",123.36433260393883
P_gen,"(2, 5, 12)",94.43107221006562
P_gen,"(2, 5, 13)",377.41004133236095
P_gen,"(2, 5, 14)",368.338803792852
P_gen,"(2, 5, 15)",96.10077802090925
P_gen,"(2, 5, 16)",134.80306345733038
P_gen,"(2, 5, 17)",184.99392171164584
P_gen,"(2, 5, 18)",225.88925358619022
P_gen,"(2, 5, 19)",212.6562120106978
P_gen,"(2, 5, 20)",497.2799659615853
P_gen,"(2, 5, 21)",188.43301726233884
P_gen,"(2, 5, 22)",163.28774617067842
P_gen,"(2, 5, 23)",138.61597374179414
P_gen,"(2, 5, 24)",158.7521274009238
P_gen,"(2, 5, 25)",220.03282275711163
P_gen,"(2, 5, 26)",318.9691222951616
P_gen,"(2, 5, 27)",362.4063943593484
P_gen,"(2, 5, 28)",393.80683199610974
P_gen,"(2, 5, 29)",378.23121808898617
P_gen,"(2, 5, 30)",367.0666180403597
P_gen,"(2, 5, 31)",330.1586433260395
P_gen,"(2, 5, 32)",226.2879893022126
P_gen,"(2, 5, 33)",160.6461220520301
P_gen,"(2, 5, 34)",124.53561876975436
P_gen,"(2, 5, 35)",101.98212983223917
P_gen,"(2, 5, 36)",364.9495502066618
P_gen,"(2, 5, 37)",353.7351081935327
P_gen,"(2, 5, 38)",344.8133965475323
P_gen,"(2, 5, 39)",380.4504011670313
P_gen,"(2, 5, 40)",95.30330658886444
P_gen,"(2, 5, 41)",118.08108436664247
P_gen,"(2, 5, 42)",145.07050814490634
P_gen,"(2, 5, 43)",144.62193046438114
P_gen,"(2, 5, 44)",140.18599562363235
P_gen,"(2, 5, 45)",142.90238268903468
P_gen,"(2, 5, 46)",110.853999513737
P_gen,"(2, 5, 47)",98.0446146365185
P_gen,"(2, 5, 48)",114.94104060296624
P_gen,"(2, 5, 49)",193.24276683685864
P_gen,"(2, 5, 50)",500.0
P_gen,"(2, 5, 51)",500.0
P_gen,"(2, 5, 52)",433.5557986870898
P_gen,"(2, 5, 53)",440.95733041575477
P_gen,"(2, 5, 54)",428.8706540238268
P_gen,"(2, 5, 55)",500.0
P_gen,"(2, 5, 56)",500.0
P_gen,"(2, 5, 57)",472.43374665694154
P_gen,"(2, 5, 58)",455.6370046194992
P_gen,"(2, 5, 59)",439.463287138342
P_gen,"(2, 5, 60)",415.3397763189886
P_gen,"(2, 5, 61)",394.50583515681984
P_gen,"(2, 5, 62)",415.2400923899829
P_gen,"(2, 5, 63)",500.0
P_gen,"(2, 5, 64)",500.0
P_gen,"(2, 5, 65)",478.78738147337714
P_gen,"(2, 5, 66)",500.0
P_gen,"(2, 5, 67)",500.0
P_gen,"(2, 5, 68)",500.0
P_gen,"(2, 5, 69)",500.0
P_gen,"(2, 5, 70)",500.0
P_gen,"(2, 5, 71)",500.0
P_gen,"(2, 5, 72)",500.0
P_gen,"(2, 5, 73)",500.0
P_gen,"(2, 5, 74)",500.0
P_gen,"(2, 5, 75)",500.0
P_gen,"(2, 5, 76)",500.0
P_gen,"(2, 5, 77)",500.0
P_gen,"(2, 5, 78)",494.3629953805009
P_gen,"(2, 5, 79)",500.0
P_gen,"(2, 5, 80)",500.0
P_gen,"(2, 5, 81)",487.5857038657912
P_gen,"(2, 5, 82)",462.9139314369074
P_gen,"(2, 5, 83)",442.45380500850956
P_gen,"(2, 5, 84)",417.75711159737426
P_gen,"(2, 5, 85)",406.3183807439824
P_gen,"(2, 5, 86)",429.04631655725757
P_gen,"(2, 5, 87)",500.0
P_gen,"(2, 5, 88)",500.0
P_gen,"(2, 5, 89)",417.5814490639435
P_gen,"(2, 5, 90)",409.30768295647954
P_gen,"(2, 5, 91)",500.0
P_gen,"(2, 5, 92)",500.0
P_gen,"(2, 5, 93)",500.0
P_gen,"(2, 5, 94)",500.0
P_gen,"(2, 5, 95)",500.0
P_gen,"(2, 5, 96)",500.0
P_gen,"(2, 5, 97)",451.39922197909067
P_gen,"(2, 5, 98)",500.0
P_gen,"(2, 5, 99)",500.0
P_gen,"(2, 5, 100)",500.0
P_gen,"(2, 5, 101)",500.0
P_gen,"(2, 5, 102)",500.0
P_gen,"(2, 5, 103)",434.57755895939675
P_gen,"(2, 5, 104)",500.0
P_gen,"(2, 5, 105)",500.0
P_gen,"(2, 5, 106)",486.88791636275226
P_gen,"(2, 5, 107)",453.14490639435934
P_gen,"(2, 5, 108)",430.3671286165816
P_gen,"(2, 5, 109)",415.6886700705081
P_gen,"(2, 5, 110)",438.24215900802346
P_gen,"(2, 5, 111)",500.0
P_gen,"(2, 5, 112)",500.0
P_gen,"(2, 5, 113)",457.6543885241915
P_gen,"(2, 5, 114)",469.01835643082916
P_gen,"(2, 5, 115)",457.13104789691226
P_gen,"(2, 5, 116)",438.29078531485527
P_gen,"(2, 5, 117)",428.94541697058116
P_gen,"(2, 5, 118)",500.0
P_gen,"(2, 5, 119)",500.0
P_gen,"(2, 5, 120)",500.0
P_gen,"(2, 5, 121)",500.0
P_gen,"(2, 5, 122)",483.59713104789694
P_gen,"(2, 5, 123)",500.0
P_gen,"(2, 5, 124)",500.0
P_gen,"(2, 5, 125)",500.0
P_gen,"(2, 5, 126)",482.974106491612
P_gen,"(2, 5, 127)",500.0
P_gen,"(2, 5, 128)",500.0
P_gen,"(2, 5, 129)",493.46705567712127
P_gen,"(2, 5, 130)",452.97045951859945
P_gen,"(2, 5, 131)",419.67602723073185
